timestamp," ""logmsg"""," ""tags"""," ""syslog.severity"""," ""syslog.procid"""," ""syslog.priority"""," ""syslog.host"""," ""syslog.facility"""," ""syslog.appName"""," ""logtypes"""," ""http.contentType"""," ""http.clientHost"""," ""derived.status"""," ""derived.service"""," ""derived.load-avg-1m"""
2016-06-17 12:16:28.215 -07:00,"at=info method=GET path=""/m2/org/apache/apache/9/apache-9-sources.jar"" host=plugins.gradle.org request_id=ed2783b1-9edb-40a5-9c89-cd70342f7cd5 fwd=""54.236.124.56,173.245.54.55"" dyno=web.1 connect=1ms service=3ms status=303 bytes=162",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.166.122.243,303,3,
2016-06-17 12:16:28.213 -07:00,"at=info method=GET path=""/m2/org/ow2/ow2/1.3/ow2-1.3.jar"" host=plugins.gradle.org request_id=9ad9a23c-ec64-4af9-9493-3eeda4db9eee fwd=""141.123.123.100,108.162.219.241"" dyno=web.1 connect=2ms service=14ms status=303 bytes=149",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,50.16.52.195,303,14,
2016-06-17 12:16:28.100 -07:00,"at=info method=GET path=""/m2/org/apache/poi/poi-ooxml/3.11/poi-ooxml-3.11-javadoc-resources.jar"" host=plugins.gradle.org request_id=e76b9e49-61eb-444f-b030-50655893cbd1 fwd=""104.192.142.150,173.245.56.71"" dyno=web.1 connect=1ms service=3ms status=303 bytes=188",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.80.99.110,303,3,
2016-06-17 12:16:27.953 -07:00,"at=info method=GET path=""/m2/com/db/rpl/client-publisher-v2/1.0.44-BETA/client-publisher-v2-1.0.44-BETA.jar"" host=plugins.gradle.org request_id=2080e0ad-ff6d-458b-926b-ad178de2106d fwd=""160.83.73.17,162.158.60.5"" dyno=web.1 connect=0ms service=3ms status=303 bytes=200",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,107.22.70.154,303,3,
2016-06-17 12:16:27.935 -07:00,"at=info method=GET path=""/m2/org/apache/poi/poi/3.11/poi-3.11-javadoc-resources.jar"" host=plugins.gradle.org request_id=debdb8fb-98b8-4214-ba9e-ef68892709dd fwd=""104.192.142.150,173.245.56.169"" dyno=web.1 connect=1ms service=3ms status=303 bytes=176",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.198.25.205,303,3,
2016-06-17 12:16:27.314 -07:00,"at=info method=GET path=""/m2/com/google/android/gms/play-services-analytics/9.0.2/play-services-analytics-9.0.2.jar"" host=plugins.gradle.org request_id=afed6e6c-5944-4145-ac83-ce927e3535ab fwd=""71.197.230.134,108.162.246.216"" dyno=web.1 connect=0ms service=3ms status=303 bytes=208",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,3,
2016-06-17 12:16:27.215 -07:00,"at=info method=GET path=""/m2/org/jacoco/org.jacoco.build/0.7.1.201405082137/org.jacoco.build-0.7.1.201405082137.jar"" host=plugins.gradle.org request_id=1aa01384-e4ee-454e-b3c5-59076ee4b521 fwd=""141.123.123.100,173.245.52.150"" dyno=web.1 connect=0ms service=2ms status=303 bytes=208",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.158.150,303,2,
2016-06-17 12:16:27.179 -07:00,"at=info method=GET path=""/m2/com/moowork/gradle/gradle-grunt-plugin/0.11-fixed-grunt/gradle-grunt-plugin-0.11-fixed-grunt.jar"" host=plugins.gradle.org request_id=6c4bb96f-30d6-49fd-83c6-4e8a4e4a261c fwd=""104.154.73.49,173.245.55.60"" dyno=web.1 connect=1ms service=3ms status=303 bytes=218",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.168.123,303,3,
2016-06-17 12:16:27.137 -07:00,"at=info method=GET path=""/m2/org/apache/tomcat/tomcat-servlet-api/7.0.55/tomcat-servlet-api-7.0.55-javadoc.jar"" host=plugins.gradle.org request_id=c2890352-c993-459f-9509-4b2ffaa4c577 fwd=""104.192.142.148,173.245.54.72"" dyno=web.1 connect=1ms service=3ms status=303 bytes=203",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.204.162.237,303,3,
2016-06-17 12:16:27.061 -07:00,"at=info method=GET path=""/m2/gap/CustomerAccountService/0.0.740532.2904/CustomerAccountService-0.0.740532.2904.jar"" host=plugins.gradle.org request_id=a894947c-947f-4c25-a204-f85f40f4ea05 fwd=""8.18.111.122,108.162.215.83"" dyno=web.1 connect=2ms service=3ms status=303 bytes=207",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.82.40.202,303,3,
2016-06-17 12:16:26.430 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/httpclient-cache/4.1.1/httpclient-cache-4.1.1-javadoc.jar"" host=plugins.gradle.org request_id=3898413f-92bc-4c19-9374-67e6ae5d4a83 fwd=""54.236.124.56,173.245.56.26"" dyno=web.1 connect=0ms service=2ms status=303 bytes=205",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.145.234.255,303,2,
2016-06-17 12:16:26.297 -07:00,"at=info method=GET path=""/m2/org/hamcrest/hamcrest-parent/1.3/hamcrest-parent-1.3.jar"" host=plugins.gradle.org request_id=e7883988-b2cf-4949-bfe2-23d219d8fdea fwd=""141.123.123.100,173.245.52.101"" dyno=web.1 connect=0ms service=2ms status=303 bytes=178",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.87.63.73,303,2,
2016-06-17 12:16:25.705 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/httpcore/4.1/httpcore-4.1-javadoc.jar"" host=plugins.gradle.org request_id=f3ad62d1-b278-4a18-9e8b-bda1b8fbc408 fwd=""54.236.124.56,173.245.56.190"" dyno=web.1 connect=1ms service=3ms status=303 bytes=185",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,3,
2016-06-17 12:16:25.658 -07:00,"at=info method=GET path=""/m2/com/db/rpl/client-publisher-v2-scala/1.0/client-publisher-v2-scala-1.0.jar"" host=plugins.gradle.org request_id=9b904269-805d-46f2-a5bc-407f78da891c fwd=""160.83.73.17,108.162.219.209"" dyno=web.1 connect=0ms service=3ms status=303 bytes=196",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.80.99.110,303,3,
2016-06-17 12:16:25.472 -07:00,"at=info method=GET path=""/m2/log4j/log4j/1.2.15/log4j-1.2.15-javadoc.jar"" host=plugins.gradle.org request_id=b314f4a8-883e-44db-b688-bf793fcc1088 fwd=""141.123.123.100,108.162.218.113"" dyno=web.1 connect=0ms service=3ms status=303 bytes=165",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.159.104.225,303,3,
2016-06-17 12:16:25.362 -07:00,"at=info method=GET path=""/m2/com/google/android/gms/play-services-ads/9.0.2/play-services-ads-9.0.2.jar"" host=plugins.gradle.org request_id=a1105e6b-d63e-4753-8884-8eeb35dc72e7 fwd=""71.197.230.134,108.162.245.212"" dyno=web.1 connect=0ms service=2ms status=303 bytes=196",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.158.22,303,2,
2016-06-17 12:16:25.022 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/httpcomponents-core/4.1/httpcomponents-core-4.1.jar"" host=plugins.gradle.org request_id=84c58247-ac3b-48cf-a00e-8b239c53f570 fwd=""54.236.124.56,173.245.63.204"" dyno=web.1 connect=1ms service=4ms status=303 bytes=199",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,107.22.70.154,303,4,
2016-06-17 12:16:24.831 -07:00,"at=info method=GET path=""/m2/org/apache/ant/ant-parent/1.9.2/ant-parent-1.9.2.jar"" host=plugins.gradle.org request_id=7a73b5b0-24be-4fd6-9aae-f2b0f6f2916e fwd=""141.123.123.100,173.245.52.88"" dyno=web.1 connect=0ms service=3ms status=303 bytes=174",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.158.113.198,303,3,
2016-06-17 12:16:24.495 -07:00,"at=info method=GET path=""/m2/com/walmart/glu/scripts/glu-tomcat-script/1.0.15/glu-tomcat-script-1.0.15-javadoc.jar"" host=plugins.gradle.org request_id=58dcfab8-0fc2-4aff-b639-9b9fd8324755 fwd=""54.236.124.56,162.158.77.59"" dyno=web.1 connect=0ms service=3ms status=303 bytes=207",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.92.129.243,303,3,
2016-06-17 12:16:24.086 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/httpclient/4.1.1/httpclient-4.1.1-javadoc.jar"" host=plugins.gradle.org request_id=9e2dd18a-9dee-4ecd-bc04-80519f7baa64 fwd=""54.236.124.56,173.245.56.184"" dyno=web.1 connect=0ms service=2ms status=303 bytes=193",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.147.156.200,303,2,
2016-06-17 12:16:24.036 -07:00,"at=info method=GET path=""/m2/com/sun/xml/bind/jaxb-impl/2.1.13/jaxb-impl-2.1.13-javadoc.jar"" host=plugins.gradle.org request_id=210336d8-9160-4b2f-a201-d672bca7f91f fwd=""141.123.123.100,108.162.219.23"" dyno=web.1 connect=0ms service=2ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.157.16.30,303,2,
2016-06-17 12:16:23.663 -07:00,"at=info method=GET path=""/m2/com/oracle/ucp/11.2.0.2.0/ucp-11.2.0.2.0.jar"" host=plugins.gradle.org request_id=cf088ee0-3d5b-4e56-8057-6171284df88a fwd=""160.83.73.17,162.158.60.113"" dyno=web.1 connect=1ms service=3ms status=303 bytes=166",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.159.104.225,303,3,
2016-06-17 12:16:23.233 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/httpcomponents-client/4.1.1/httpcomponents-client-4.1.1.jar"" host=plugins.gradle.org request_id=86bedb1d-8487-4082-b550-5536c4c0c65c fwd=""54.236.124.56,162.158.76.173"" dyno=web.1 connect=0ms service=2ms status=303 bytes=207",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.61.106,303,2,
2016-06-17 12:16:23.199 -07:00,"at=info method=GET path=""/m2/com/android/support/recyclerview-v7/23.1.1/recyclerview-v7-23.1.1.jar"" host=plugins.gradle.org request_id=738e04e7-4369-4b59-b628-bfcb26cf8a68 fwd=""187.23.85.132,172.68.30.139"" dyno=web.1 connect=3ms service=2ms status=303 bytes=191",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.159.120.5,303,2,
2016-06-17 12:16:23.153 -07:00,"at=info method=GET path=""/m2/com/google/android/gms/play-services-wallet/9.0.2/play-services-wallet-9.0.2.jar"" host=plugins.gradle.org request_id=08c9ca0d-29fb-432f-9e55-397b17099763 fwd=""71.197.230.134,108.162.245.242"" dyno=web.1 connect=1ms service=3ms status=303 bytes=202",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.147.156.200,303,3,
2016-06-17 12:16:22.593 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/project/4.1.1/project-4.1.1-javadoc.jar"" host=plugins.gradle.org request_id=509d410d-c9dc-4757-a882-8c4609d35a6d fwd=""54.236.124.56,173.245.54.29"" dyno=web.1 connect=0ms service=2ms status=303 bytes=187",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.218.33,303,2,
2016-06-17 12:16:22.004 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/project/4.1.1/project-4.1.1-src.jar"" host=plugins.gradle.org request_id=43fbfad0-c788-43c1-961a-d9235cc82710 fwd=""54.236.124.56,173.245.54.18"" dyno=web.1 connect=0ms service=2ms status=303 bytes=183",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.150.60,303,2,
2016-06-17 12:16:21.882 -07:00,"at=info method=GET path=""/m2/com/sun/xml/bind/jaxb-xjc/2.1.13/jaxb-xjc-2.1.13-javadoc.jar"" host=plugins.gradle.org request_id=262f3657-c845-44f0-a613-2848512ac4bf fwd=""141.123.123.100,108.162.218.166"" dyno=web.1 connect=11ms service=13ms status=303 bytes=182",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.204.215.225,303,13,
2016-06-17 12:16:21.335 -07:00,"at=info method=GET path=""/m2/org/apache/httpcomponents/project/4.1.1/project-4.1.1-sources.jar"" host=plugins.gradle.org request_id=f399f80e-4c79-4aba-8b7d-d7e2936c67f4 fwd=""54.236.124.56,173.245.56.208"" dyno=web.1 connect=0ms service=2ms status=303 bytes=187",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.147.156.200,303,2,
2016-06-17 12:16:21.219 -07:00,"at=info method=GET path=""/m2/com/google/android/gms/play-services-location/9.0.2/play-services-location-9.0.2.jar"" host=plugins.gradle.org request_id=6fcc5535-1103-4c0c-939a-f70fcca0c410 fwd=""71.197.230.134,108.162.245.52"" dyno=web.1 connect=0ms service=2ms status=303 bytes=206",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.239.138,303,2,
2016-06-17 12:16:20.806 -07:00,"at=info method=GET path=""/m2/org/slf4j/slf4j-parent/1.7.4/slf4j-parent-1.7.4.jar"" host=plugins.gradle.org request_id=0d35cd5d-43f6-409c-a7f9-797fcea74640 fwd=""104.192.142.148,173.245.54.46"" dyno=web.1 connect=1ms service=4ms status=303 bytes=173",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.147.156.200,303,4,
2016-06-17 12:16:20.561 -07:00,"at=info method=GET path=""/m2/org/codehaus/jackson/jackson-mapper-asl/1.8.6/jackson-mapper-asl-1.8.6-javadoc.jar"" host=plugins.gradle.org request_id=2e3dc464-8c53-44ba-bda8-102b02a9e9ef fwd=""54.236.124.56,173.245.63.228"" dyno=web.1 connect=0ms service=2ms status=303 bytes=204",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,2,
2016-06-17 12:16:19.967 -07:00,"at=info method=GET path=""/m2/org/ektorp/org.ektorp.parent/1.2.2/org.ektorp.parent-1.2.2.jar"" host=plugins.gradle.org request_id=349c3c15-3eed-4705-9c63-dcb53746af8b fwd=""54.236.124.56,173.245.56.240"" dyno=web.1 connect=0ms service=2ms status=303 bytes=184",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.239.138,303,2,
2016-06-17 12:16:19.848 -07:00,"at=info method=GET path=""/m2/org/apache/tomcat/tomcat-jasper/7.0.55/tomcat-jasper-7.0.55-javadoc.jar"" host=plugins.gradle.org request_id=69f7eb2d-0813-4ea0-8cd2-ac19638af648 fwd=""104.192.142.150,173.245.54.254"" dyno=web.1 connect=1ms service=3ms status=303 bytes=193",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,3,
2016-06-17 12:16:19.826 -07:00,"at=info method=GET path=""/m2/org/scala-sbt/classfile/0.13.9/classfile-0.13.9.jar"" host=plugins.gradle.org request_id=eddb9635-730f-435c-9f51-cf39224968c6 fwd=""104.192.142.148,173.245.56.62"" dyno=web.1 connect=4ms service=16ms status=303 bytes=173",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.158.22,303,16,
2016-06-17 12:16:19.448 -07:00,"at=info method=GET path=""/m2/gap/PromotionModel/0.0.736922.4772/PromotionModel-0.0.736922.4772.jar"" host=plugins.gradle.org request_id=f5114999-a17e-49f0-8de0-61e6272794e9 fwd=""8.18.111.122,173.245.48.71"" dyno=web.1 connect=1ms service=3ms status=303 bytes=191",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.158.22,303,3,
2016-06-17 12:16:19.344 -07:00,"at=info method=GET path=""/m2/com/google/android/gms/play-services-gcm/9.0.2/play-services-gcm-9.0.2.jar"" host=plugins.gradle.org request_id=1c0c7e5d-8af0-47f0-ad39-682f8d576c79 fwd=""71.197.230.134,108.162.246.215"" dyno=web.1 connect=0ms service=2ms status=303 bytes=196",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.158.150,303,2,
2016-06-17 12:16:19.237 -07:00,"at=info method=GET path=""/m2/com/jezhumble/javasysmon/javasysmon/0.3.5/javasysmon-0.3.5-javadoc-resources.jar"" host=plugins.gradle.org request_id=0d58f45b-9c5a-4875-855f-0e62f229e5d2 fwd=""104.192.142.148,173.245.54.62"" dyno=web.1 connect=2ms service=4ms status=303 bytes=202",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.144.224.187,303,4,
2016-06-17 12:16:18.709 -07:00,"at=info method=GET path=""/m2/com/lmig/ci/policy/eclps/serviceclient/rating-worksheet-xdp/0.0.114/rating-worksheet-xdp-0.0.114-javadoc.jar"" host=plugins.gradle.org request_id=1bf81e49-063a-4cb0-b596-0be1148c85b7 fwd=""104.192.142.148,173.245.56.75"" dyno=web.1 connect=1ms service=3ms status=303 bytes=230",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.146.168.123,303,3,
2016-06-17 12:16:18.439 -07:00,"at=info method=GET path=""/m2/commons-httpclient/commons-httpclient/3.1/commons-httpclient-3.1-javadoc.jar"" host=plugins.gradle.org request_id=f2d7eca3-d076-4fdb-8586-3d4d35029946 fwd=""54.236.124.56,173.245.63.216"" dyno=web.1 connect=0ms service=2ms status=303 bytes=198",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.158.113.198,303,2,
2016-06-17 12:16:18.328 -07:00,"at=info method=GET path=""/m2/com/walmart/glu/scripts/glu-tomcat-script/1.0.15/glu-tomcat-script-1.0.15-src.jar"" host=plugins.gradle.org request_id=9de14a5f-23a1-4873-add1-78570744d871 fwd=""54.236.124.56,173.245.54.70"" dyno=web.1 connect=1ms service=3ms status=303 bytes=203",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.90.64.30,303,3,
2016-06-17 12:16:18.235 -07:00,"at=info method=GET path=""/m2/org/sonatype/plexus/plexus-cipher/1.4/plexus-cipher-1.4-javadoc-resources.jar"" host=plugins.gradle.org request_id=c437e7e5-4968-48e9-bef9-6ddf85d9d9a9 fwd=""104.192.142.150,173.245.56.73"" dyno=web.1 connect=1ms service=3ms status=303 bytes=199",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.211.223.36,303,3,
2016-06-17 12:16:17.645 -07:00,"at=info method=GET path=""/m2/com/solace/sol-jms/7.1.0.207/sol-jms-7.1.0.207.jar"" host=plugins.gradle.org request_id=b28448d2-ef25-4155-a368-55d508c40a10 fwd=""104.192.142.150,173.245.54.31"" dyno=web.1 connect=3ms service=4ms status=303 bytes=172",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.242.173.217,303,4,
2016-06-17 12:16:17.394 -07:00,"at=info method=GET path=""/m2/org/sonatype/plexus/plexus-sec-dispatcher/1.3/plexus-sec-dispatcher-1.3-javadoc-resources.jar"" host=plugins.gradle.org request_id=abae56d6-d5ca-4f40-b68d-bba0cd415eff fwd=""104.192.142.150,173.245.54.45"" dyno=web.1 connect=1ms service=3ms status=303 bytes=215",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.234.58.196,303,3,
2016-06-17 12:16:17.341 -07:00,"at=info method=GET path=""/m2/com/google/android/gms/play-services-auth/9.0.2/play-services-auth-9.0.2.jar"" host=plugins.gradle.org request_id=8a8c6c42-084f-4d8d-96b0-6d597221d195 fwd=""71.197.230.134,108.162.245.96"" dyno=web.1 connect=1ms service=3ms status=303 bytes=198",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.90.186.249,303,3,
2016-06-17 12:16:16.879 -07:00,"at=info method=GET path=""/m2/org/codehaus/jackson/jackson-core-asl/1.8.6/jackson-core-asl-1.8.6-javadoc.jar"" host=plugins.gradle.org request_id=64bdd0a0-c160-4940-a7ba-ca9ae8958d68 fwd=""54.236.124.56,173.245.56.226"" dyno=web.1 connect=0ms service=2ms status=303 bytes=200",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,174.129.88.207,303,2,
2016-06-17 12:16:16.850 -07:00,"at=info method=GET path=""/m2/org/codehaus/plexus/plexus-component-annotations/1.5.5/plexus-component-annotations-1.5.5-javadoc-resources.jar"" host=plugins.gradle.org request_id=8b7d7383-9f43-4e66-b24d-554398c1ecd8 fwd=""104.192.142.150,173.245.54.50"" dyno=web.1 connect=2ms service=3ms status=303 bytes=233",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.198.125.122,303,3,
2016-06-17 12:16:16.824 -07:00,"at=info method=GET path=""/m2/org/apache/hive/hive-exec/0.10.0-twitter12/hive-exec-0.10.0-twitter12-sources.jar"" host=plugins.gradle.org request_id=d4441a78-1f8f-44e9-9c66-3cd105352910 fwd=""104.192.142.150,173.245.54.58"" dyno=web.1 connect=1ms service=3ms status=303 bytes=203",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.225.22.131,303,3,
2016-06-17 12:16:15.328 -07:00,"at=info method=GET path=""/m2/javaGeom/javaGeom/0.11.1/javaGeom-0.11.1-javadoc.jar"" host=plugins.gradle.org request_id=5624ad5e-6f6a-40ec-8249-1678f360c0a4 fwd=""54.236.124.56,173.245.56.247"" dyno=web.1 connect=0ms service=4ms status=303 bytes=174",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.91.68.241,303,4,
2016-06-17 12:16:15.232 -07:00,"at=info method=GET path=""/m2/org/codehaus/plexus/plexus-classworlds/2.4/plexus-classworlds-2.4-javadoc-resources.jar"" host=plugins.gradle.org request_id=24051c1a-9c4b-42f6-850e-f19eaeb54c6f fwd=""104.192.142.150,173.245.54.22"" dyno=web.1 connect=1ms service=3ms status=303 bytes=209",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.91.68.241,303,3,
2016-06-17 12:16:15.083 -07:00,"at=info method=GET path=""/m2/org/codehaus/plexus/plexus-interpolation/1.14/plexus-interpolation-1.14-javadoc-resources.jar"" host=plugins.gradle.org request_id=fe9c3142-3e33-4e3d-9ba0-48b4ef15940d fwd=""104.192.142.150,173.245.54.62"" dyno=web.1 connect=4ms service=4ms status=303 bytes=215",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.162.218.33,303,4,
2016-06-17 12:16:14.690 -07:00,"at=info method=GET path=""/m2/javaGeom/javaGeom/0.11.1/javaGeom-0.11.1-src.jar"" host=plugins.gradle.org request_id=eb92ab73-868c-4b9e-a7a3-173c3b2b93cf fwd=""54.236.124.56,173.245.56.202"" dyno=web.1 connect=0ms service=2ms status=303 bytes=170",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.159.104.225,303,2,
2016-06-17 12:16:14.634 -07:00,"at=info method=GET path=""/m2/org/sonatype/sisu/sisu-guava/0.9.9/sisu-guava-0.9.9-javadoc-resources.jar"" host=plugins.gradle.org request_id=eadd4b34-1977-4706-9b19-db6a014bb7db fwd=""104.192.142.150,173.245.54.44"" dyno=web.1 connect=3ms service=4ms status=303 bytes=195",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.80.99.110,303,4,
2016-06-17 12:16:14.033 -07:00,"at=info method=GET path=""/m2/javaGeom/javaGeom/0.11.1/javaGeom-0.11.1-sources.jar"" host=plugins.gradle.org request_id=587e4037-b070-4541-9e09-7b6b5236d86e fwd=""54.236.124.56,173.245.54.33"" dyno=web.1 connect=0ms service=2ms status=303 bytes=174",['gradle-prod-plugins'],Informational,router,158,host,local use 3,heroku,"['syslog', 'Heroku service time', 'Heroku HTTP status']",application/logplex-1,54.204.215.225,303,2,
